4/14/2013,12:59:45,00:13:a2:00:40:8c:bc:00
4/14/2013,12:59:45,00:13:a2:00:40:89:d6:0b
4/14/2013,12:59:46,00:13:a2:00:40:8c:bc:00
4/14/2013,12:59:53,00:13:a2:00:40:8c:bc:00
4/14/2013,13:0:35,00:13:a2:00:40:89:d6:0b
4/14/2013,13:0:39,00:13:a2:00:40:89:d6:0b
4/14/2013,13:0:41,00:13:a2:00:40:89:d6:0b
4/14/2013,13:0:45,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:0:45,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:0:46,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:0:46,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:0:47,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:0:49,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:0:50,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:0:52,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:0:53,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:0:54,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:0:54,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:0:56,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:0:57,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:0:58,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:0:59,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:1:0,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:1:0,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:1:0,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:1:1,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:1:2,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:1:4,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:1:30,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:1:35,00:13:a2:00:40:89:d6:0b
4/14/2013,13:1:38,00:13:a2:00:40:8b:48:8c
4/14/2013,13:1:39,00:13:a2:00:40:8b:48:8c
4/14/2013,13:1:39,00:13:a2:00:40:8b:48:8c
4/14/2013,13:1:40,00:13:a2:00:40:8b:48:8c
4/14/2013,13:1:41,00:13:a2:00:40:8b:48:8c
4/14/2013,13:1:44,00:13:a2:00:40:8b:48:8c
4/14/2013,13:1:45,00:13:a2:00:40:8b:48:8c
4/14/2013,13:1:46,00:13:a2:00:40:8b:48:8c
4/14/2013,13:1:46,00:13:a2:00:40:8b:48:8c
4/14/2013,13:1:47,00:13:a2:00:40:8b:48:8c
4/14/2013,13:1:52,00:13:a2:00:40:8b:48:8c
4/14/2013,13:1:57,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:16,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:18,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:19,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:19,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:20,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:20,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:21,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:24,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:26,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:29,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:35,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:36,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:36,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:39,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:39,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:42,00:13:a2:00:40:89:d6:0b
4/14/2013,13:2:48,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:2:50,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:2:52,00:13:a2:00:40:8b:48:8c
4/14/2013,13:2:52,00:13:a2:00:40:8b:48:8c
4/14/2013,13:2:53,00:13:a2:00:40:8b:48:8c
4/14/2013,13:2:54,00:13:a2:00:40:8b:48:8c
4/14/2013,13:2:55,00:13:a2:00:40:8b:48:8c
4/14/2013,13:2:55,00:13:a2:00:40:8b:48:8c
4/14/2013,13:2:55,00:13:a2:00:40:8b:48:8c
4/14/2013,13:2:56,00:13:a2:00:40:8b:48:8c
4/14/2013,13:2:56,00:13:a2:00:40:8b:48:8c
4/14/2013,13:2:57,00:13:a2:00:40:8b:48:8c
4/14/2013,13:2:57,00:13:a2:00:40:8b:48:8c
4/14/2013,13:2:59,00:13:a2:00:40:8b:48:8c
4/14/2013,13:3:0,00:13:a2:00:40:8b:48:8c
4/14/2013,13:3:1,00:13:a2:00:40:89:d6:0b
4/14/2013,13:3:3,00:13:a2:00:40:89:d6:0b
4/14/2013,13:3:3,00:13:a2:00:40:89:d6:0b
4/14/2013,13:3:8,00:13:a2:00:40:89:d6:0b
4/14/2013,13:3:25,00:13:a2:00:40:a0:97:e5
4/14/2013,13:3:26,00:13:a2:00:40:a0:97:e5
4/14/2013,13:3:28,00:13:a2:00:40:a0:97:e5
4/14/2013,13:3:29,00:13:a2:00:40:a0:97:e5
4/14/2013,13:3:32,00:13:a2:00:40:a0:97:e5
4/14/2013,13:3:40,00:13:a2:00:40:8c:bc:00
4/14/2013,13:3:43,00:13:a2:00:40:8c:bc:00
4/14/2013,13:3:48,00:13:a2:00:40:a0:97:e5
4/14/2013,13:3:51,00:13:a2:00:40:a0:97:e5
4/14/2013,13:3:51,00:13:a2:00:40:8c:bc:00
4/14/2013,13:3:53,00:13:a2:00:40:a0:97:e5
4/14/2013,13:3:55,00:13:a2:00:40:a0:97:e5
4/14/2013,13:3:58,00:13:a2:00:40:a0:97:e5
4/14/2013,13:4:0,00:13:a2:00:40:a0:97:e5
4/14/2013,13:4:1,00:13:a2:00:40:a0:97:e5
4/14/2013,13:4:2,00:13:a2:00:40:a0:97:e5
4/14/2013,13:4:5,00:13:a2:00:40:a0:97:e5
4/14/2013,13:4:15,00:13:a2:00:40:8c:bc:00
4/14/2013,13:4:17,00:13:a2:00:40:8c:bc:00
4/14/2013,13:4:17,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:4:18,00:13:a2:00:40:8c:bc:00
4/14/2013,13:4:19,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:4:26,00:13:a2:00:40:a0:97:e5
4/14/2013,13:4:28,00:13:a2:00:40:a0:97:e5
4/14/2013,13:5:8,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:5:8,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:5:9,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:5:16,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:5:20,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:5:22,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:5:23,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:5:23,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:5:39,00:13:a2:00:40:89:d6:0b
4/14/2013,13:5:40,00:13:a2:00:40:89:d6:0b
4/14/2013,13:5:47,00:13:a2:00:40:a0:97:e5
4/14/2013,13:5:49,00:13:a2:00:40:89:d6:0b
4/14/2013,13:5:59,00:13:a2:00:40:a0:97:e5
4/14/2013,13:5:59,00:13:a2:00:40:a0:97:e5
4/14/2013,13:6:1,00:13:a2:00:40:a0:97:e5
4/14/2013,13:6:4,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:6:10,00:13:a2:00:40:8b:48:8c
4/14/2013,13:6:10,00:13:a2:00:40:8b:48:8c
4/14/2013,13:6:11,00:13:a2:00:40:8b:48:8c
4/14/2013,13:6:12,00:13:a2:00:40:8b:48:8c
4/14/2013,13:6:13,00:13:a2:00:40:8b:48:8c
4/14/2013,13:6:17,00:13:a2:00:40:8b:48:8c
4/14/2013,13:6:18,00:13:a2:00:40:8b:48:8c
4/14/2013,13:6:19,00:13:a2:00:40:8b:48:8c
4/14/2013,13:6:26,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:6:28,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:6:47,00:13:a2:00:40:8b:48:8c
4/14/2013,13:6:57,00:13:a2:00:40:8b:48:8c
4/14/2013,13:7:2,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:7:3,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:7:14,00:13:a2:00:40:8b:48:8c
4/14/2013,13:7:24,00:13:a2:00:40:89:d6:0b
4/14/2013,13:7:35,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:7:38,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:7:38,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:8:14,00:13:a2:00:40:89:d6:0b
4/14/2013,13:8:15,00:13:a2:00:40:89:d6:0b
4/14/2013,13:9:37,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:9:41,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:9:44,00:13:a2:00:40:89:d6:0b
4/14/2013,13:9:44,00:13:a2:00:40:89:d6:0b
4/14/2013,13:9:45,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:9:45,00:13:a2:00:40:89:d6:0b
4/14/2013,13:9:49,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:9:54,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:9:55,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:9:55,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:9:57,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:9:58,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:9:59,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:9:59,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:10:0,00:13:a2:00:40:89:d6:0b
4/14/2013,13:10:4,00:13:a2:00:40:79:c2:16
4/14/2013,13:10:4,00:13:a2:00:40:79:c2:16
4/14/2013,13:10:5,00:13:a2:00:40:79:c2:16
4/14/2013,13:10:8,00:13:a2:00:40:79:c2:16
4/14/2013,13:10:9,00:13:a2:00:40:79:c2:16
4/14/2013,13:10:9,00:13:a2:00:40:79:c2:16
4/14/2013,13:10:10,00:13:a2:00:40:79:c2:16
4/14/2013,13:10:11,00:13:a2:00:40:79:c2:16
4/14/2013,13:10:14,00:13:a2:00:40:89:d6:0b
4/14/2013,13:10:16,00:13:a2:00:40:79:c2:16
4/14/2013,13:10:17,00:13:a2:00:40:79:c2:16
4/14/2013,13:10:22,00:13:a2:00:40:79:c2:16
4/14/2013,13:10:24,00:13:a2:00:40:79:c2:16
4/14/2013,13:10:28,00:13:a2:00:40:79:c2:16
4/14/2013,13:10:30,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:10:48,00:13:a2:00:40:89:d6:0b
4/14/2013,13:10:50,00:13:a2:00:40:89:d6:0b
4/14/2013,13:10:52,00:13:a2:00:40:89:d6:0b
4/14/2013,13:10:53,00:13:a2:00:40:89:d6:0b
4/14/2013,13:10:56,00:13:a2:00:40:89:d6:0b
4/14/2013,13:11:4,00:13:a2:00:40:89:d6:0b
4/14/2013,13:11:10,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:11:11,00:13:a2:00:40:79:c2:16
4/14/2013,13:11:12,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:11:12,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:11:13,00:13:a2:00:40:79:c2:16
4/14/2013,13:11:15,00:13:a2:00:40:79:c2:16
4/14/2013,13:11:17,00:13:a2:00:40:79:c2:16
4/14/2013,13:11:17,00:13:a2:00:40:8b:48:8c
4/14/2013,13:11:18,00:13:a2:00:40:8b:48:8c
4/14/2013,13:11:18,00:13:a2:00:40:8b:48:8c
4/14/2013,13:11:20,00:13:a2:00:40:79:c2:16
4/14/2013,13:11:20,00:13:a2:00:40:8b:48:8c
4/14/2013,13:11:21,00:13:a2:00:40:8b:48:8c
4/14/2013,13:11:21,00:13:a2:00:40:79:c2:16
4/14/2013,13:11:21,00:13:a2:00:40:8b:48:8c
4/14/2013,13:11:33,00:13:a2:00:40:8b:48:8c
4/14/2013,13:11:39,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:11:43,00:13:a2:00:40:79:c2:16
4/14/2013,13:11:46,00:13:a2:00:40:79:c2:16
4/14/2013,13:11:59,00:13:a2:00:40:79:c2:16
4/14/2013,13:12:15,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:12:20,00:13:a2:00:40:89:d6:0b
4/14/2013,13:12:22,00:13:a2:00:40:89:d6:0b
4/14/2013,13:12:23,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:12:23,00:13:a2:00:40:89:d6:0b
4/14/2013,13:12:25,00:13:a2:00:40:89:d6:0b
4/14/2013,13:12:30,00:13:a2:00:40:8b:48:8c
4/14/2013,13:12:32,00:13:a2:00:40:8b:48:8c
4/14/2013,13:12:33,00:13:a2:00:40:8b:48:8c
4/14/2013,13:12:35,00:13:a2:00:40:8b:48:8c
4/14/2013,13:12:35,00:13:a2:00:40:8b:48:8c
4/14/2013,13:12:44,00:13:a2:00:40:8b:48:8c
4/14/2013,13:12:46,00:13:a2:00:40:79:c2:16
4/14/2013,13:12:47,00:13:a2:00:40:79:c2:16
4/14/2013,13:12:51,00:13:a2:00:40:79:c2:16
4/14/2013,13:12:54,00:13:a2:00:40:79:c2:16
4/14/2013,13:12:55,00:13:a2:00:40:8b:48:8c
4/14/2013,13:12:55,00:13:a2:00:40:8b:48:8c
4/14/2013,13:12:58,00:13:a2:00:40:89:d6:0b
4/14/2013,13:13:2,00:13:a2:00:40:8c:bc:00
4/14/2013,13:13:3,00:13:a2:00:40:8c:bc:00
4/14/2013,13:13:9,00:13:a2:00:40:8b:48:8c
4/14/2013,13:13:13,00:13:a2:00:40:8b:48:8c
4/14/2013,13:13:14,00:13:a2:00:40:8b:48:8c
4/14/2013,13:13:15,00:13:a2:00:40:8b:48:8c
4/14/2013,13:13:15,00:13:a2:00:40:8b:48:8c
4/14/2013,13:13:17,00:13:a2:00:40:8b:48:8c
4/14/2013,13:13:18,00:13:a2:00:40:8c:bc:00
4/14/2013,13:13:20,00:13:a2:00:40:8b:48:8c
4/14/2013,13:13:43,00:13:a2:00:40:8b:48:8c
4/14/2013,13:13:46,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:13:49,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:13:49,00:13:a2:00:40:8c:bc:00
4/14/2013,13:13:49,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:13:50,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:13:52,00:13:a2:00:40:8b:48:8c
4/14/2013,13:13:55,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:13:55,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:13:58,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:13:59,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:13:59,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:14:2,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:14:4,00:13:a2:00:40:a0:97:e5
4/14/2013,13:14:5,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:8,00:13:a2:00:40:8c:bc:00
4/14/2013,13:14:24,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:24,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:25,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:26,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:27,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:29,00:13:a2:00:40:a0:97:e5
4/14/2013,13:14:29,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:30,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:30,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:31,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:32,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:33,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:36,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:37,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:37,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:38,00:13:a2:00:40:8c:bc:00
4/14/2013,13:14:38,00:13:a2:00:40:8c:bc:00
4/14/2013,13:14:38,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:39,00:13:a2:00:40:8c:bc:00
4/14/2013,13:14:39,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:41,00:13:a2:00:40:8b:48:8c
4/14/2013,13:14:46,00:13:a2:00:40:8c:bc:00
4/14/2013,13:14:50,00:13:a2:00:40:8c:bc:00
4/14/2013,13:14:50,00:13:a2:00:40:8c:bc:00
4/14/2013,13:14:51,00:13:a2:00:40:8c:bc:00
4/14/2013,13:14:52,00:13:a2:00:40:8c:bc:00
4/14/2013,13:14:52,00:13:a2:00:40:a0:97:e5
4/14/2013,13:15:10,00:13:a2:00:40:8c:bc:00
4/14/2013,13:15:11,00:13:a2:00:40:8c:bc:00
4/14/2013,13:15:36,00:13:a2:00:40:89:d6:0b
4/14/2013,13:15:38,00:13:a2:00:40:89:d6:0b
4/14/2013,13:15:39,00:13:a2:00:40:89:d6:0b
4/14/2013,13:15:46,00:13:a2:00:40:89:d6:0b
4/14/2013,13:16:23,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:16:25,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:16:25,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:16:25,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:16:35,00:13:a2:00:40:89:d6:0b
4/14/2013,13:16:35,00:13:a2:00:40:89:d6:0b
4/14/2013,13:17:0,00:13:a2:00:40:8b:48:8c
4/14/2013,13:17:0,00:13:a2:00:40:8b:48:8c
4/14/2013,13:17:1,00:13:a2:00:40:8b:48:8c
4/14/2013,13:17:2,00:13:a2:00:40:8b:48:8c
4/14/2013,13:17:2,00:13:a2:00:40:8b:48:8c
4/14/2013,13:17:2,00:13:a2:00:40:8b:48:8c
4/14/2013,13:17:3,00:13:a2:00:40:8b:48:8c
4/14/2013,13:17:3,00:13:a2:00:40:8b:48:8c
4/14/2013,13:17:5,00:13:a2:00:40:8b:48:8c
4/14/2013,13:18:0,00:13:a2:00:40:89:d6:0b
4/14/2013,13:18:0,00:13:a2:00:40:89:d6:0b
4/14/2013,13:18:2,00:13:a2:00:40:89:d6:0b
4/14/2013,13:18:17,00:13:a2:00:40:8b:48:8c
4/14/2013,13:18:19,00:13:a2:00:40:89:d6:0b
4/14/2013,13:18:20,00:13:a2:00:40:89:d6:0b
4/14/2013,13:18:21,00:13:a2:00:40:89:d6:0b
4/14/2013,13:18:34,00:13:a2:00:40:8b:48:8c
4/14/2013,13:18:36,00:13:a2:00:40:8b:48:8c
4/14/2013,13:18:37,00:13:a2:00:40:8b:48:8c
4/14/2013,13:18:38,00:13:a2:00:40:8b:48:8c
4/14/2013,13:18:47,00:13:a2:00:40:a0:97:e5
4/14/2013,13:18:49,00:13:a2:00:40:a0:97:e5
4/14/2013,13:18:54,00:13:a2:00:40:89:d6:0b
4/14/2013,13:18:56,00:13:a2:00:40:89:d6:0b
4/14/2013,13:18:56,00:13:a2:00:40:89:d6:0b
4/14/2013,13:19:0,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:19:2,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:19:3,00:13:a2:00:40:89:d6:0b
4/14/2013,13:19:5,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:19:6,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:19:6,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:19:6,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:19:8,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:19:10,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:19:14,00:13:a2:00:40:a0:97:e5
4/14/2013,13:19:20,00:13:a2:00:40:89:d6:0b
4/14/2013,13:19:21,00:13:a2:00:40:89:d6:0b
4/14/2013,13:19:49,00:13:a2:00:40:8c:bc:00
4/14/2013,13:19:51,00:13:a2:00:40:8c:bc:00
4/14/2013,13:19:51,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:19:53,00:13:a2:00:40:8b:48:8c
4/14/2013,13:19:53,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:19:54,00:13:a2:00:40:8c:bc:00
4/14/2013,13:20:0,00:13:a2:00:40:8c:bc:00
4/14/2013,13:20:5,00:13:a2:00:40:a0:97:e5
4/14/2013,13:20:14,00:13:a2:00:40:8c:bc:00
4/14/2013,13:20:16,00:13:a2:00:40:8c:bc:00
4/14/2013,13:20:16,00:13:a2:00:40:8c:bc:00
4/14/2013,13:20:17,00:13:a2:00:40:8c:bc:00
4/14/2013,13:20:17,00:13:a2:00:40:8c:bc:00
4/14/2013,13:20:20,00:13:a2:00:40:8c:bc:00
4/14/2013,13:20:22,00:13:a2:00:40:8c:bc:00
4/14/2013,13:20:25,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:20:25,00:13:a2:00:40:8c:bc:00
4/14/2013,13:20:26,00:13:a2:00:40:8b:48:8c
4/14/2013,13:20:27,00:13:a2:00:40:8b:48:8c
4/14/2013,13:20:27,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:20:27,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:20:27,00:13:a2:00:40:8b:48:8c
4/14/2013,13:20:28,00:13:a2:00:40:8b:48:8c
4/14/2013,13:20:29,00:13:a2:00:40:8b:48:8c
4/14/2013,13:20:29,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:20:30,00:13:a2:00:40:8b:48:8c
4/14/2013,13:20:31,00:13:a2:00:40:8b:48:8c
4/14/2013,13:20:32,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:20:32,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:20:32,00:13:a2:00:40:8b:48:8c
4/14/2013,13:20:33,00:13:a2:00:40:8b:48:8c
4/14/2013,13:20:34,00:13:a2:00:40:8b:48:8c
4/14/2013,13:20:41,00:13:a2:00:40:89:d6:0b
4/14/2013,13:20:42,00:13:a2:00:40:89:d6:0b
4/14/2013,13:20:43,00:13:a2:00:40:8b:48:8c
4/14/2013,13:20:44,00:13:a2:00:40:89:d6:0b
4/14/2013,13:20:45,00:13:a2:00:40:89:d6:0b
4/14/2013,13:20:48,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:20:50,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:21:14,00:13:a2:00:40:8b:48:8c
4/14/2013,13:21:21,00:13:a2:00:40:8b:48:8c
4/14/2013,13:21:31,00:13:a2:00:40:89:d6:0b
4/14/2013,13:21:31,00:13:a2:00:40:89:d6:0b
4/14/2013,13:21:35,00:13:a2:00:40:89:d6:0b
4/14/2013,13:21:37,00:13:a2:00:40:89:d6:0b
4/14/2013,13:21:39,00:13:a2:00:40:89:d6:0b
4/14/2013,13:21:40,00:13:a2:00:40:89:d6:0b
4/14/2013,13:21:44,00:13:a2:00:40:8b:48:8c
4/14/2013,13:21:44,00:13:a2:00:40:8b:48:8c
4/14/2013,13:21:47,00:13:a2:00:40:8b:48:8c
4/14/2013,13:21:52,00:13:a2:00:40:8b:48:8c
4/14/2013,13:21:53,00:13:a2:00:40:8b:48:8c
4/14/2013,13:21:58,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:5,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:22:5,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:5,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:6,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:6,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:7,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:10,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:11,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:12,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:14,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:15,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:15,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:16,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:27,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:31,00:13:a2:00:40:89:d6:0b
4/14/2013,13:22:34,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:38,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:45,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:53,00:13:a2:00:40:8b:48:8c
4/14/2013,13:22:59,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:23:4,00:13:a2:00:40:89:d6:0b
4/14/2013,13:23:5,00:13:a2:00:40:89:d6:0b
4/14/2013,13:23:20,00:13:a2:00:40:89:d6:0b
4/14/2013,13:23:24,00:13:a2:00:40:a0:97:e5
4/14/2013,13:23:29,00:13:a2:00:40:8b:48:8c
4/14/2013,13:23:42,00:13:a2:00:40:8b:48:8c
4/14/2013,13:23:45,00:13:a2:00:40:8b:48:8c
4/14/2013,13:23:45,00:13:a2:00:40:8b:48:8c
4/14/2013,13:23:46,00:13:a2:00:40:8b:48:8c
4/14/2013,13:23:46,00:13:a2:00:40:8b:48:8c
4/14/2013,13:23:48,00:13:a2:00:40:8b:48:8c
4/14/2013,13:23:48,00:13:a2:00:40:a0:97:e5
4/14/2013,13:24:23,00:13:a2:00:40:a4:d7:1d
4/14/2013,13:24:33,00:13:a2:00:40:89:d6:0b
4/14/2013,13:24:35,00:13:a2:00:40:89:d6:0b
4/14/2013,13:24:51,00:13:a2:00:40:89:d6:0b
4/14/2013,13:25:4,00:13:a2:00:40:8b:48:8c
4/14/2013,13:25:5,00:13:a2:00:40:8b:48:8c
4/14/2013,13:25:6,00:13:a2:00:40:8b:48:8c
4/14/2013,13:25:15,00:13:a2:00:40:a0:97:e5
4/14/2013,13:25:16,00:13:a2:00:40:8c:bc:00
4/14/2013,13:25:18,00:13:a2:00:40:8c:bc:00
4/14/2013,13:25:19,00:13:a2:00:40:8c:bc:00
4/14/2013,13:25:22,00:13:a2:00:40:a0:97:e5
4/14/2013,13:25:35,00:13:a2:00:40:a0:97:e5
4/14/2013,13:25:37,00:13:a2:00:40:a0:97:e5
4/14/2013,13:25:38,00:13:a2:00:40:a0:97:e5
4/14/2013,13:25:41,00:13:a2:00:40:a0:97:e5
4/14/2013,13:25:43,00:13:a2:00:40:8c:bc:00
4/14/2013,13:25:45,00:13:a2:00:40:8c:bc:00
4/14/2013,13:25:46,00:13:a2:00:40:8c:bc:00
4/14/2013,13:25:48,00:13:a2:00:40:8c:bc:00
4/14/2013,13:25:51,00:13:a2:00:40:8b:48:8c
4/14/2013,13:26:4,00:13:a2:00:40:a0:97:e5
4/14/2013,13:26:5,00:13:a2:00:40:a0:97:e5
4/14/2013,13:26:6,00:13:a2:00:40:a0:97:e5
4/14/2013,13:26:9,00:13:a2:00:40:a0:97:e5
4/14/2013,13:26:12,00:13:a2:00:40:a0:97:e5
4/14/2013,13:26:26,00:13:a2:00:40:89:d6:0b
4/14/2013,13:26:31,00:13:a2:00:40:a0:97:e5
4/14/2013,13:26:38,00:13:a2:00:40:8c:bc:00
4/14/2013,13:26:38,00:13:a2:00:40:a0:97:e5
4/14/2013,13:26:39,00:13:a2:00:40:a0:97:e5
4/14/2013,13:26:40,00:13:a2:00:40:a0:97:e5
4/14/2013,13:26:40,00:13:a2:00:40:a0:97:e5
4/14/2013,13:26:49,00:13:a2:00:40:a0:97:e5
4/14/2013,13:26:49,00:13:a2:00:40:a0:97:e5
